Instance,Terminal,Layer,X location,Y location,Voltage
_6152_,VPWR,li1,236.9000,184.9600,1.799917
_6151_,VPWR,li1,231.3800,195.8400,1.799818
_6150_,VPWR,li1,234.8300,163.2000,1.799867
_6149_,VPWR,li1,237.3600,163.2000,1.799862
_6148_,VPWR,li1,240.5800,163.2000,1.799857
_6147_,VPWR,li1,241.7300,152.3200,1.799884
_6146_,VPWR,li1,242.4200,157.7600,1.799841
_6145_,VPWR,li1,243.5700,146.8800,1.799720
_6144_,VPWR,li1,250.4700,146.8800,1.799710
_6143_,VPWR,li1,244.0300,141.4400,1.799828
_6142_,VPWR,li1,246.3300,141.4400,1.799826
_6141_,VPWR,li1,242.8800,136.0000,1.799857
_6140_,VPWR,li1,241.9600,136.0000,1.799857
_6139_,VPWR,li1,243.1100,92.4800,1.799892
_6138_,VPWR,li1,240.3500,92.4800,1.799897
_6137_,VPWR,li1,248.4000,103.3600,1.799911
_6136_,VPWR,li1,243.1100,108.8000,1.799950
_6135_,VPWR,li1,244.7200,103.3600,1.799912
_6134_,VPWR,li1,244.2600,97.9200,1.799861
_6133_,VPWR,li1,239.8900,103.3600,1.799917
_6132_,VPWR,li1,248.8600,97.9200,1.799855
_6131_,VPWR,li1,240.1200,97.9200,1.799866
_6130_,VPWR,li1,235.0600,97.9200,1.799875
_6129_,VPWR,li1,238.0500,97.9200,1.799871
_6128_,VPWR,li1,238.9700,108.8000,1.799953
_6127_,VPWR,li1,241.2700,114.2400,1.799981
_6126_,VPWR,li1,235.5200,114.2400,1.799983
_6125_,VPWR,li1,231.3800,114.2400,1.799984
_6124_,VPWR,li1,217.5800,119.6800,1.799988
_6123_,VPWR,li1,217.8100,114.2400,1.799990
_6122_,VPWR,li1,215.5100,119.6800,1.799989
_6121_,VPWR,li1,216.2000,119.6800,1.799989
_6120_,VPWR,li1,212.9800,119.6800,1.799990
_6119_,VPWR,li1,210.6800,125.1200,1.799992
_6118_,VPWR,li1,211.1400,130.5600,1.799991
_6117_,VPWR,li1,197.1100,130.5600,1.799985
_6116_,VPWR,li1,192.2800,130.5600,1.799984
_6115_,VPWR,li1,188.8300,130.5600,1.799983
_6114_,VPWR,li1,197.5700,125.1200,1.799989
_6113_,VPWR,li1,193.8900,130.5600,1.799984
_6112_,VPWR,li1,215.9700,125.1200,1.799989
_6111_,VPWR,li1,230.2300,125.1200,1.799982
_6110_,VPWR,li1,225.8600,114.2400,1.799986
_6109_,VPWR,li1,238.5100,146.8800,1.799730
_6108_,VPWR,li1,234.8300,152.3200,1.799893
_6107_,VPWR,li1,232.0700,152.3200,1.799898
_6106_,VPWR,li1,213.6700,152.3200,1.799940
_6105_,VPWR,li1,216.4300,152.3200,1.799933
_6104_,VPWR,li1,209.5300,157.7600,1.799942
_6103_,VPWR,li1,195.7300,152.3200,1.799934
_6102_,VPWR,li1,191.3600,152.3200,1.799935
_6101_,VPWR,li1,193.6600,152.3200,1.799934
_6100_,VPWR,li1,186.0700,157.7600,1.799944
_6099_,VPWR,li1,188.3700,157.7600,1.799943
_6098_,VPWR,li1,192.5100,163.2000,1.799962
_6097_,VPWR,li1,180.5500,157.7600,1.799944
_6096_,VPWR,li1,182.8500,157.7600,1.799944
_6095_,VPWR,li1,177.7900,157.7600,1.799945
_6094_,VPWR,li1,175.7200,157.7600,1.799945
_6093_,VPWR,li1,171.8100,157.7600,1.799945
_6092_,VPWR,li1,241.5000,87.0400,1.799918
_6091_,VPWR,li1,241.9600,87.0400,1.799918
_6090_,VPWR,li1,231.3800,87.0400,1.799926
_6089_,VPWR,li1,235.7500,87.0400,1.799922
_6088_,VPWR,li1,224.0200,87.0400,1.799933
_6087_,VPWR,li1,231.8400,81.6000,1.799969
_6086_,VPWR,li1,235.2900,81.6000,1.799967
_6085_,VPWR,li1,232.7600,76.1600,1.799980
_6084_,VPWR,li1,228.1600,76.1600,1.799980
_6083_,VPWR,li1,230.6900,76.1600,1.799980
_6082_,VPWR,li1,222.1800,76.1600,1.799982
_6081_,VPWR,li1,225.8600,76.1600,1.799981
_6080_,VPWR,li1,219.8800,76.1600,1.799982
_6079_,VPWR,li1,222.6400,76.1600,1.799982
_6078_,VPWR,li1,219.1900,76.1600,1.799982
_6077_,VPWR,li1,238.5100,76.1600,1.799979
_6076_,VPWR,li1,222.1800,70.7200,1.799981
_6075_,VPWR,li1,219.4200,65.2800,1.799989
_6074_,VPWR,li1,219.8800,65.2800,1.799988
_6073_,VPWR,li1,222.1800,65.2800,1.799988
_6072_,VPWR,li1,215.5100,59.8400,1.799988
_6071_,VPWR,li1,211.3700,59.8400,1.799991
_6070_,VPWR,li1,210.9100,65.2800,1.799990
_6069_,VPWR,li1,210.9100,59.8400,1.799991
_6068_,VPWR,li1,208.6100,59.8400,1.799990
_6067_,VPWR,li1,221.4900,59.8400,1.799986
_6066_,VPWR,li1,225.1700,70.7200,1.799980
_6065_,VPWR,li1,206.3100,108.8000,1.799981
_6064_,VPWR,li1,203.0900,108.8000,1.799978
_6063_,VPWR,li1,201.4800,119.6800,1.799989
_6062_,VPWR,li1,204.0100,119.6800,1.799990
_6061_,VPWR,li1,221.9500,119.6800,1.799987
_6060_,VPWR,li1,198.4900,119.6800,1.799988
_6059_,VPWR,li1,197.5700,114.2400,1.799991
_6058_,VPWR,li1,190.4400,114.2400,1.799990
_6057_,VPWR,li1,180.5500,119.6800,1.799984
_6056_,VPWR,li1,186.7600,119.6800,1.799986
_6055_,VPWR,li1,205.3900,119.6800,1.799990
_6054_,VPWR,li1,205.8500,119.6800,1.799990
_6053_,VPWR,li1,206.5400,130.5600,1.799989
_6052_,VPWR,li1,202.6300,130.5600,1.799988
_6051_,VPWR,li1,205.8500,130.5600,1.799989
_6050_,VPWR,li1,210.6800,70.7200,1.799987
_6049_,VPWR,li1,213.9000,70.7200,1.799986
_6048_,VPWR,li1,204.2400,70.7200,1.799986
_6047_,VPWR,li1,202.1700,70.7200,1.799985
_6046_,VPWR,li1,205.6200,59.8400,1.799989
_6045_,VPWR,li1,202.4000,59.8400,1.799988
_6044_,VPWR,li1,202.4000,59.8400,1.799988
_6043_,VPWR,li1,202.8600,54.4000,1.799991
_6042_,VPWR,li1,205.6200,54.4000,1.799992
_6041_,VPWR,li1,208.8400,54.4000,1.799993
_6040_,VPWR,li1,212.0600,48.9600,1.799992
_6039_,VPWR,li1,214.3600,48.9600,1.799992
_6038_,VPWR,li1,220.5700,48.9600,1.799991
_6037_,VPWR,li1,211.8300,48.9600,1.799992
_6036_,VPWR,li1,211.3700,43.5200,1.799773
_6035_,VPWR,li1,205.8500,43.5200,1.799722
_6034_,VPWR,li1,217.8100,43.5200,1.799757
_6033_,VPWR,li1,215.5100,43.5200,1.799758
_6032_,VPWR,li1,201.2500,48.9600,1.799990
_6031_,VPWR,li1,203.5500,48.9600,1.799991
_6030_,VPWR,li1,199.6400,43.5200,1.799645
_6029_,VPWR,li1,196.6500,43.5200,1.799608
_6028_,VPWR,li1,192.9700,43.5200,1.799580
_6027_,VPWR,li1,230.9200,54.4000,1.799990
_6026_,VPWR,li1,175.4900,59.8400,1.799979
_6025_,VPWR,li1,175.2600,54.4000,1.799983
_6024_,VPWR,li1,177.5600,54.4000,1.799983
_6023_,VPWR,li1,174.1100,48.9600,1.799982
_6022_,VPWR,li1,177.1000,48.9600,1.799983
_6021_,VPWR,li1,179.1700,48.9600,1.799984
_6020_,VPWR,li1,152.0300,43.5200,1.799675
_6019_,VPWR,li1,154.3300,43.5200,1.799669
_6018_,VPWR,li1,149.7300,43.5200,1.799680
_6017_,VPWR,li1,148.5800,43.5200,1.799687
_6016_,VPWR,li1,142.3700,48.9600,1.799978
_6015_,VPWR,li1,228.8500,201.2800,1.799778
_6014_,VPWR,li1,227.9300,195.8400,1.799835
_6013_,VPWR,li1,235.5200,195.8400,1.799801
_6012_,VPWR,li1,238.5100,184.9600,1.799914
_6011_,VPWR,li1,241.0400,179.5200,1.799874
_6010_,VPWR,li1,235.2900,184.9600,1.799922
_6009_,VPWR,li1,241.9600,179.5200,1.799869
_6008_,VPWR,li1,241.9600,168.6400,1.799898
_6007_,VPWR,li1,241.5000,168.6400,1.799898
_6006_,VPWR,li1,249.3200,168.6400,1.799889
_6005_,VPWR,li1,248.8600,163.2000,1.799847
_6004_,VPWR,li1,248.4000,157.7600,1.799831
_6003_,VPWR,li1,251.6200,157.7600,1.799827
_6002_,VPWR,li1,251.3900,152.3200,1.799877
_6001_,VPWR,li1,254.3800,152.3200,1.799875
_6000_,VPWR,li1,256.2200,146.8800,1.799705
_5999_,VPWR,li1,251.8500,141.4400,1.799822
_5998_,VPWR,li1,253.2300,136.0000,1.799846
_5997_,VPWR,li1,259.4400,136.0000,1.799841
_5996_,VPWR,li1,254.6100,141.4400,1.799821
_5995_,VPWR,li1,256.6800,141.4400,1.799820
_5994_,VPWR,li1,257.1400,108.8000,1.799945
_5993_,VPWR,li1,258.5200,103.3600,1.799905
_5992_,VPWR,li1,247.4800,108.8000,1.799949
_5991_,VPWR,li1,252.3100,108.8000,1.799946
_5990_,VPWR,li1,251.8500,108.8000,1.799946
_5989_,VPWR,li1,254.3800,114.2400,1.799977
_5988_,VPWR,li1,253.2300,114.2400,1.799977
_5987_,VPWR,li1,253.9200,119.6800,1.799977
_5986_,VPWR,li1,255.3000,119.6800,1.799977
_5985_,VPWR,li1,248.1700,114.2400,1.799978
_5984_,VPWR,li1,244.2600,114.2400,1.799980
_5983_,VPWR,li1,238.7400,119.6800,1.799981
_5982_,VPWR,li1,235.5200,119.6800,1.799982
_5981_,VPWR,li1,239.6600,125.1200,1.799977
_5980_,VPWR,li1,236.4400,125.1200,1.799979
_5979_,VPWR,li1,236.2100,130.5600,1.799982
_5978_,VPWR,li1,232.3000,130.5600,1.799983
_5977_,VPWR,li1,227.9300,136.0000,1.799883
_5976_,VPWR,li1,235.9800,136.0000,1.799868
_5975_,VPWR,li1,243.1100,125.1200,1.799976
_5974_,VPWR,li1,250.0100,125.1200,1.799972
_5973_,VPWR,li1,264.0400,108.8000,1.799944
_5972_,VPWR,li1,244.4900,152.3200,1.799883
_5971_,VPWR,li1,241.2700,157.7600,1.799845
_5970_,VPWR,li1,245.8700,157.7600,1.799835
_5969_,VPWR,li1,222.4100,157.7600,1.799886
_5968_,VPWR,li1,224.7100,157.7600,1.799880
_5967_,VPWR,li1,218.0400,168.6400,1.799953
_5966_,VPWR,li1,212.7500,157.7600,1.799927
_5965_,VPWR,li1,215.0500,157.7600,1.799909
_5964_,VPWR,li1,203.5500,157.7600,1.799942
_5963_,VPWR,li1,206.3100,157.7600,1.799942
_5962_,VPWR,li1,204.9300,163.2000,1.799960
_5961_,VPWR,li1,197.5700,157.7600,1.799942
_5960_,VPWR,li1,199.8700,157.7600,1.799942
_5959_,VPWR,li1,195.5000,163.2000,1.799961
_5958_,VPWR,li1,192.9700,163.2000,1.799962
_5957_,VPWR,li1,196.6500,163.2000,1.799961
_5956_,VPWR,li1,256.4500,97.9200,1.799847
_5955_,VPWR,li1,254.3800,97.9200,1.799849
_5954_,VPWR,li1,254.1500,87.0400,1.799912
_5953_,VPWR,li1,251.3900,87.0400,1.799913
_5952_,VPWR,li1,252.0800,92.4800,1.799887
_5951_,VPWR,li1,248.6300,92.4800,1.799888
_5950_,VPWR,li1,255.3000,92.4800,1.799885
_5949_,VPWR,li1,252.5400,81.6000,1.799963
_5948_,VPWR,li1,249.5500,97.9200,1.799855
_5947_,VPWR,li1,250.4700,81.6000,1.799963
_5946_,VPWR,li1,247.4800,81.6000,1.799964
_5945_,VPWR,li1,245.4100,81.6000,1.799964
_5944_,VPWR,li1,240.1200,81.6000,1.799966
_5943_,VPWR,li1,238.2800,81.6000,1.799966
_5942_,VPWR,li1,242.1900,81.6000,1.799965
_5941_,VPWR,li1,276.6900,81.6000,1.799960
_5940_,VPWR,li1,240.5800,70.7200,1.799974
_5939_,VPWR,li1,242.8800,70.7200,1.799973
_5938_,VPWR,li1,237.8200,70.7200,1.799975
_5937_,VPWR,li1,240.1200,70.7200,1.799974
_5936_,VPWR,li1,231.6100,70.7200,1.799977
_5935_,VPWR,li1,229.7700,65.2800,1.799987
_5934_,VPWR,li1,227.4700,70.7200,1.799979
_5933_,VPWR,li1,232.0700,65.2800,1.799987
_5932_,VPWR,li1,238.9700,59.8400,1.799979
_5931_,VPWR,li1,282.6700,70.7200,1.799969
_5930_,VPWR,li1,227.9300,108.8000,1.799962
_5929_,VPWR,li1,229.3100,114.2400,1.799986
_5928_,VPWR,li1,270.7100,114.2400,1.799976
_5927_,VPWR,li1,226.5500,108.8000,1.799965
_5926_,VPWR,li1,224.2500,119.6800,1.799986
_5925_,VPWR,li1,227.0100,119.6800,1.799985
_5924_,VPWR,li1,222.4100,119.6800,1.799987
_5923_,VPWR,li1,226.0900,119.6800,1.799985
_5922_,VPWR,li1,223.3300,130.5600,1.799986
_5921_,VPWR,li1,225.6300,130.5600,1.799985
_5920_,VPWR,li1,222.1800,125.1200,1.799986
_5919_,VPWR,li1,216.4300,130.5600,1.799989
_5918_,VPWR,li1,219.6500,130.5600,1.799987
_5917_,VPWR,li1,247.4800,70.7200,1.799971
_5916_,VPWR,li1,249.5500,70.7200,1.799971
_5915_,VPWR,li1,249.3200,70.7200,1.799971
_5914_,VPWR,li1,247.0200,70.7200,1.799971
_5913_,VPWR,li1,244.9500,59.8400,1.799977
_5912_,VPWR,li1,248.1700,59.8400,1.799976
_5911_,VPWR,li1,232.9900,54.4000,1.799990
_5910_,VPWR,li1,227.9300,59.8400,1.799983
_5909_,VPWR,li1,230.2300,59.8400,1.799982
_5908_,VPWR,li1,225.4000,54.4000,1.799991
_5907_,VPWR,li1,218.7300,54.4000,1.799992
_5906_,VPWR,li1,222.4100,54.4000,1.799991
_5905_,VPWR,li1,232.0700,48.9600,1.799989
_5904_,VPWR,li1,231.8400,48.9600,1.799989
_5903_,VPWR,li1,235.0600,48.9600,1.799988
_5902_,VPWR,li1,236.6700,43.5200,1.799756
_5901_,VPWR,li1,227.4700,43.5200,1.799757
_5900_,VPWR,li1,229.7700,43.5200,1.799756
_5899_,VPWR,li1,223.5600,43.5200,1.799757
_5898_,VPWR,li1,223.7900,48.9600,1.799990
_5897_,VPWR,li1,222.4100,43.5200,1.799757
_5896_,VPWR,li1,198.0300,59.8400,1.799986
_5895_,VPWR,li1,194.3500,54.4000,1.799988
_5894_,VPWR,li1,198.9500,54.4000,1.799990
_5893_,VPWR,li1,188.3700,48.9600,1.799986
_5892_,VPWR,li1,185.3800,43.5200,1.799598
_5891_,VPWR,li1,185.3800,48.9600,1.799985
_5890_,VPWR,li1,188.6000,43.5200,1.799590
_5889_,VPWR,li1,179.1700,43.5200,1.799611
_5888_,VPWR,li1,211.3700,212.1600,1.799936
_5887_,VPWR,li1,235.2900,206.7200,1.799841
_5886_,VPWR,li1,232.5300,206.7200,1.799850
_5885_,VPWR,li1,235.2900,244.8000,1.799836
_5884_,VPWR,li1,239.2000,223.0400,1.799874
_5883_,VPWR,li1,241.9600,206.7200,1.799821
_5882_,VPWR,li1,240.5800,217.6000,1.799847
_5881_,VPWR,li1,238.9700,195.8400,1.799792
_5880_,VPWR,li1,237.5900,190.4000,1.799728
_5879_,VPWR,li1,252.3100,195.8400,1.799761
_5878_,VPWR,li1,238.5100,184.9600,1.799914
_5877_,VPWR,li1,240.8100,184.9600,1.799911
_5876_,VPWR,li1,247.7100,179.5200,1.799861
_5875_,VPWR,li1,250.0100,174.0800,1.799878
_5874_,VPWR,li1,250.7000,179.5200,1.799858
_5873_,VPWR,li1,251.6200,174.0800,1.799878
_5872_,VPWR,li1,250.9300,168.6400,1.799886
_5871_,VPWR,li1,255.7600,163.2000,1.799843
_5870_,VPWR,li1,251.8500,168.6400,1.799886
_5869_,VPWR,li1,255.3000,168.6400,1.799883
_5868_,VPWR,li1,256.9100,157.7600,1.799823
_5867_,VPWR,li1,260.5900,157.7600,1.799820
_5866_,VPWR,li1,268.6400,157.7600,1.799817
_5865_,VPWR,li1,264.5000,157.7600,1.799818
_5864_,VPWR,li1,265.4200,146.8800,1.799702
_5863_,VPWR,li1,266.3400,152.3200,1.799872
_5862_,VPWR,li1,261.2800,146.8800,1.799703
_5861_,VPWR,li1,262.4300,146.8800,1.799703
_5860_,VPWR,li1,263.1200,152.3200,1.799872
_5859_,VPWR,li1,265.1900,136.0000,1.799838
_5858_,VPWR,li1,267.9500,141.4400,1.799817
_5857_,VPWR,li1,265.4200,130.5600,1.799973
_5856_,VPWR,li1,264.5000,130.5600,1.799973
_5855_,VPWR,li1,265.4200,125.1200,1.799966
_5854_,VPWR,li1,262.8900,119.6800,1.799975
_5853_,VPWR,li1,263.3500,125.1200,1.799967
_5852_,VPWR,li1,264.5000,125.1200,1.799967
_5851_,VPWR,li1,261.2800,125.1200,1.799968
_5850_,VPWR,li1,255.7600,125.1200,1.799970
_5849_,VPWR,li1,256.2200,125.1200,1.799970
_5848_,VPWR,li1,248.4000,130.5600,1.799978
_5847_,VPWR,li1,251.6200,130.5600,1.799977
_5846_,VPWR,li1,239.8900,130.5600,1.799980
_5845_,VPWR,li1,244.9500,130.5600,1.799979
_5844_,VPWR,li1,254.1500,130.5600,1.799976
_5843_,VPWR,li1,269.3300,125.1200,1.799965
_5842_,VPWR,li1,276.6900,125.1200,1.799963
_5841_,VPWR,li1,286.5800,119.6800,1.799971
_5840_,VPWR,li1,239.8900,174.0800,1.799894
_5839_,VPWR,li1,238.9700,174.0800,1.799894
_5838_,VPWR,li1,228.8500,174.0800,1.799909
_5837_,VPWR,li1,231.6100,174.0800,1.799905
_5836_,VPWR,li1,215.2800,174.0800,1.799955
_5835_,VPWR,li1,222.8700,168.6400,1.799941
_5834_,VPWR,li1,220.1100,168.6400,1.799948
_5833_,VPWR,li1,215.5100,168.6400,1.799959
_5832_,VPWR,li1,216.4300,163.2000,1.799939
_5831_,VPWR,li1,201.0200,168.6400,1.799974
_5830_,VPWR,li1,209.9900,168.6400,1.799974
_5829_,VPWR,li1,212.2900,168.6400,1.799968
_5828_,VPWR,li1,207.9200,163.2000,1.799960
_5827_,VPWR,li1,201.7100,163.2000,1.799961
_5826_,VPWR,li1,202.6300,163.2000,1.799960
_5825_,VPWR,li1,257.1400,152.3200,1.799874
_5824_,VPWR,li1,259.2100,146.8800,1.799704
_5823_,VPWR,li1,262.2000,97.9200,1.799844
_5822_,VPWR,li1,260.8200,103.3600,1.799903
_5821_,VPWR,li1,266.3400,97.9200,1.799843
_5820_,VPWR,li1,265.4200,97.9200,1.799843
_5819_,VPWR,li1,268.1800,92.4800,1.799880
_5818_,VPWR,li1,261.7400,92.4800,1.799882
_5817_,VPWR,li1,266.1100,92.4800,1.799881
_5816_,VPWR,li1,271.8600,92.4800,1.799880
_5815_,VPWR,li1,269.5600,92.4800,1.799880
_5814_,VPWR,li1,274.1600,87.0400,1.799909
_5813_,VPWR,li1,278.3000,87.0400,1.799908
_5812_,VPWR,li1,276.2300,87.0400,1.799908
_5811_,VPWR,li1,287.0400,92.4800,1.799878
_5810_,VPWR,li1,277.8400,81.6000,1.799960
_5809_,VPWR,li1,280.1400,81.6000,1.799960
_5808_,VPWR,li1,278.7600,70.7200,1.799969
_5807_,VPWR,li1,281.0600,70.7200,1.799969
_5806_,VPWR,li1,281.9800,65.2800,1.799984
_5805_,VPWR,li1,285.2000,65.2800,1.799984
_5804_,VPWR,li1,283.5900,65.2800,1.799984
_5803_,VPWR,li1,281.2900,65.2800,1.799984
_5802_,VPWR,li1,288.6500,65.2800,1.799984
_5801_,VPWR,li1,272.5500,70.7200,1.799969
_5800_,VPWR,li1,288.1900,81.6000,1.799960
_5799_,VPWR,li1,265.1900,103.3600,1.799902
_5798_,VPWR,li1,265.6500,108.8000,1.799944
_5797_,VPWR,li1,271.8600,108.8000,1.799943
_5796_,VPWR,li1,274.3900,108.8000,1.799943
_5795_,VPWR,li1,291.1800,108.8000,1.799941
_5794_,VPWR,li1,273.9300,108.8000,1.799943
_5793_,VPWR,li1,273.4700,114.2400,1.799975
_5792_,VPWR,li1,279.9100,114.2400,1.799975
_5791_,VPWR,li1,273.9300,114.2400,1.799975
_5790_,VPWR,li1,261.9700,114.2400,1.799976
_5789_,VPWR,li1,264.2700,114.2400,1.799976
_5788_,VPWR,li1,247.9400,119.6800,1.799978
_5787_,VPWR,li1,246.3300,125.1200,1.799974
_5786_,VPWR,li1,244.0300,119.6800,1.799979
_5785_,VPWR,li1,261.0500,92.4800,1.799883
_5784_,VPWR,li1,257.8300,92.4800,1.799884
_5783_,VPWR,li1,252.7700,70.7200,1.799970
_5782_,VPWR,li1,251.8500,70.7200,1.799970
_5781_,VPWR,li1,252.7700,59.8400,1.799975
_5780_,VPWR,li1,255.0700,59.8400,1.799975
_5779_,VPWR,li1,262.2000,59.8400,1.799974
_5778_,VPWR,li1,250.0100,59.8400,1.799976
_5777_,VPWR,li1,247.7100,59.8400,1.799976
_5776_,VPWR,li1,241.7300,54.4000,1.799990
_5775_,VPWR,li1,244.0300,54.4000,1.799990
_5774_,VPWR,li1,240.5800,59.8400,1.799979
_5773_,VPWR,li1,235.7500,59.8400,1.799980
_5772_,VPWR,li1,242.1900,59.8400,1.799978
_5771_,VPWR,li1,248.6300,48.9600,1.799987
_5770_,VPWR,li1,251.3900,48.9600,1.799987
_5769_,VPWR,li1,256.2200,48.9600,1.799987
_5768_,VPWR,li1,248.1700,43.5200,1.799755
_5767_,VPWR,li1,250.4700,43.5200,1.799755
_5766_,VPWR,li1,241.9600,43.5200,1.799756
_5765_,VPWR,li1,242.6500,43.5200,1.799756
_5764_,VPWR,li1,239.4300,43.5200,1.799756
_5763_,VPWR,li1,193.4300,54.4000,1.799987
_5762_,VPWR,li1,190.6700,54.4000,1.799987
_5761_,VPWR,li1,191.3600,59.8400,1.799984
_5760_,VPWR,li1,216.8900,184.9600,1.799959
_5759_,VPWR,li1,214.1300,217.6000,1.799921
_5758_,VPWR,li1,237.5900,217.6000,1.799851
_5757_,VPWR,li1,238.9700,217.6000,1.799851
_5756_,VPWR,li1,239.6600,212.1600,1.799874
_5755_,VPWR,li1,245.4100,206.7200,1.799815
_5754_,VPWR,li1,248.8600,206.7200,1.799808
_5753_,VPWR,li1,249.7800,195.8400,1.799765
_5752_,VPWR,li1,248.4000,195.8400,1.799771
_5751_,VPWR,li1,255.7600,195.8400,1.799758
_5750_,VPWR,li1,254.3800,195.8400,1.799758
_5749_,VPWR,li1,255.7600,190.4000,1.799630
_5748_,VPWR,li1,255.7600,184.9600,1.799896
_5747_,VPWR,li1,256.6800,179.5200,1.799853
_5746_,VPWR,li1,261.2800,179.5200,1.799850
_5745_,VPWR,li1,257.3700,174.0800,1.799871
_5744_,VPWR,li1,261.7400,174.0800,1.799868
_5743_,VPWR,li1,269.5600,174.0800,1.799864
_5742_,VPWR,li1,268.8700,174.0800,1.799864
_5741_,VPWR,li1,268.1800,168.6400,1.799876
_5740_,VPWR,li1,265.8800,168.6400,1.799877
_5739_,VPWR,li1,270.0200,168.6400,1.799875
_5738_,VPWR,li1,265.8800,163.2000,1.799838
_5737_,VPWR,li1,265.4200,163.2000,1.799838
_5736_,VPWR,li1,273.2400,163.2000,1.799836
_5735_,VPWR,li1,269.3300,163.2000,1.799837
_5734_,VPWR,li1,274.1600,152.3200,1.799870
_5733_,VPWR,li1,275.5400,157.7600,1.799816
_5732_,VPWR,li1,273.9300,136.0000,1.799835
_5731_,VPWR,li1,276.9200,136.0000,1.799834
_5730_,VPWR,li1,273.7000,136.0000,1.799835
_5729_,VPWR,li1,276.9200,136.0000,1.799834
_5728_,VPWR,li1,282.4400,130.5600,1.799970
_5727_,VPWR,li1,279.2200,130.5600,1.799970
_5726_,VPWR,li1,278.9900,125.1200,1.799962
_5725_,VPWR,li1,279.6800,125.1200,1.799962
_5724_,VPWR,li1,273.9300,125.1200,1.799963
_5723_,VPWR,li1,284.2800,125.1200,1.799961
_5722_,VPWR,li1,292.1000,130.5600,1.799968
_5721_,VPWR,li1,275.3100,146.8800,1.799701
_5720_,VPWR,li1,299.4600,136.0000,1.799830
_5719_,VPWR,li1,223.7900,174.0800,1.799924
_5718_,VPWR,li1,221.4900,179.5200,1.799928
_5717_,VPWR,li1,221.4900,184.9600,1.799951
_5716_,VPWR,li1,224.2500,195.8400,1.799861
_5715_,VPWR,li1,217.3500,174.0800,1.799944
_5714_,VPWR,li1,211.8300,174.0800,1.799961
_5713_,VPWR,li1,210.9100,174.0800,1.799969
_5712_,VPWR,li1,210.4500,179.5200,1.799960
_5711_,VPWR,li1,209.7600,184.9600,1.799976
_5710_,VPWR,li1,203.0900,179.5200,1.799966
_5709_,VPWR,li1,199.4100,179.5200,1.799966
_5708_,VPWR,li1,201.9400,174.0800,1.799969
_5707_,VPWR,li1,204.9300,174.0800,1.799969
_5706_,VPWR,li1,198.0300,174.0800,1.799969
_5705_,VPWR,li1,260.3600,168.6400,1.799880
_5704_,VPWR,li1,261.2800,163.2000,1.799840
_5703_,VPWR,li1,262.6600,136.0000,1.799840
_5702_,VPWR,li1,262.8900,136.0000,1.799840
_5701_,VPWR,li1,283.3600,136.0000,1.799832
_5700_,VPWR,li1,283.1300,136.0000,1.799832
_5699_,VPWR,li1,286.1200,108.8000,1.799942
_5698_,VPWR,li1,277.3800,103.3600,1.799900
_5697_,VPWR,li1,283.5900,108.8000,1.799942
_5696_,VPWR,li1,286.5800,103.3600,1.799898
_5695_,VPWR,li1,285.2000,103.3600,1.799899
_5694_,VPWR,li1,287.5000,97.9200,1.799839
_5693_,VPWR,li1,283.3600,97.9200,1.799840
_5692_,VPWR,li1,285.4300,97.9200,1.799839
_5691_,VPWR,li1,299.9200,103.3600,1.799898
_5690_,VPWR,li1,287.0400,92.4800,1.799878
_5689_,VPWR,li1,284.7400,92.4800,1.799878
_5688_,VPWR,li1,287.0400,87.0400,1.799907
_5687_,VPWR,li1,289.3400,87.0400,1.799907
_5686_,VPWR,li1,290.9500,87.0400,1.799907
_5685_,VPWR,li1,293.7100,87.0400,1.799907
_5684_,VPWR,li1,286.8100,87.0400,1.799907
_5683_,VPWR,li1,295.5500,81.6000,1.799960
_5682_,VPWR,li1,287.0400,76.1600,1.799973
_5681_,VPWR,li1,296.4700,92.4800,1.799877
_5680_,VPWR,li1,284.9700,114.2400,1.799974
_5679_,VPWR,li1,289.3400,119.6800,1.799971
_5678_,VPWR,li1,292.1000,119.6800,1.799971
_5677_,VPWR,li1,294.6300,119.6800,1.799971
_5676_,VPWR,li1,297.1600,146.8800,1.799699
_5675_,VPWR,li1,295.3200,108.8000,1.799941
_5674_,VPWR,li1,293.2500,108.8000,1.799941
_5673_,VPWR,li1,296.9300,108.8000,1.799941
_5672_,VPWR,li1,300.3800,108.8000,1.799941
_5671_,VPWR,li1,288.6500,108.8000,1.799941
_5670_,VPWR,li1,278.0700,119.6800,1.799972
_5669_,VPWR,li1,275.7700,119.6800,1.799972
_5668_,VPWR,li1,272.3200,119.6800,1.799973
_5667_,VPWR,li1,269.3300,119.6800,1.799973
_5666_,VPWR,li1,273.9300,119.6800,1.799973
_5665_,VPWR,li1,260.5900,87.0400,1.799911
_5664_,VPWR,li1,262.2000,81.6000,1.799961
_5663_,VPWR,li1,260.1300,81.6000,1.799962
_5662_,VPWR,li1,270.2500,81.6000,1.799961
_5661_,VPWR,li1,267.4900,81.6000,1.799961
_5660_,VPWR,li1,265.1900,59.8400,1.799974
_5659_,VPWR,li1,271.1700,59.8400,1.799974
_5658_,VPWR,li1,273.4700,59.8400,1.799974
_5657_,VPWR,li1,271.8600,65.2800,1.799984
_5656_,VPWR,li1,273.9300,65.2800,1.799984
_5655_,VPWR,li1,270.2500,65.2800,1.799984
_5654_,VPWR,li1,261.0500,59.8400,1.799974
