Instance,Terminal,Layer,X location,Y location,Voltage
_4696_,VGND,li1,201.0200,334.5600,0.000028
_4695_,VGND,li1,202.6300,329.1200,0.000023
_4694_,VGND,li1,204.2400,334.5600,0.000026
_4693_,VGND,li1,200.1000,334.5600,0.000030
_4692_,VGND,li1,206.5400,334.5600,0.000023
_4691_,VGND,li1,209.0700,334.5600,0.000020
_4690_,VGND,li1,208.3800,345.4400,0.000008
_4689_,VGND,li1,205.1600,345.4400,0.000009
_4688_,VGND,li1,211.8300,345.4400,0.000006
_4687_,VGND,li1,212.0600,340.0000,0.000007
_4686_,VGND,li1,212.5200,340.0000,0.000007
_4685_,VGND,li1,218.5000,340.0000,0.000009
_4684_,VGND,li1,220.8000,340.0000,0.000010
_4683_,VGND,li1,222.6400,334.5600,0.000020
_4682_,VGND,li1,222.1800,340.0000,0.000010
_4681_,VGND,li1,226.7800,340.0000,0.000011
_4680_,VGND,li1,224.4800,340.0000,0.000011
_4679_,VGND,li1,234.8300,334.5600,0.000025
_4678_,VGND,li1,233.9100,340.0000,0.000013
_4677_,VGND,li1,236.6700,340.0000,0.000014
_4676_,VGND,li1,230.6900,340.0000,0.000012
_4675_,VGND,li1,226.5500,350.8800,0.000003
_4674_,VGND,li1,201.7100,345.4400,0.000010
_4673_,VGND,li1,190.6700,345.4400,0.000015
_4672_,VGND,li1,201.7100,301.9200,0.000045
_4671_,VGND,li1,196.6500,301.9200,0.000049
_4670_,VGND,li1,196.6500,301.9200,0.000049
_4669_,VGND,li1,193.8900,301.9200,0.000052
_4668_,VGND,li1,192.0500,291.0400,0.000040
_4667_,VGND,li1,187.9100,291.0400,0.000041
_4666_,VGND,li1,184.0000,291.0400,0.000041
_4665_,VGND,li1,184.6900,291.0400,0.000041
_4664_,VGND,li1,177.5600,291.0400,0.000041
_4663_,VGND,li1,181.2400,285.6000,0.000036
_4662_,VGND,li1,183.5400,285.6000,0.000036
_4661_,VGND,li1,187.4500,285.6000,0.000037
_4660_,VGND,li1,177.7900,280.1600,0.000027
_4659_,VGND,li1,180.0900,280.1600,0.000027
_4658_,VGND,li1,191.5900,291.0400,0.000040
_4657_,VGND,li1,173.6500,301.9200,0.000062
_4656_,VGND,li1,253.6900,334.5600,0.000031
_4655_,VGND,li1,256.4500,334.5600,0.000032
_4654_,VGND,li1,270.2500,334.5600,0.000035
_4653_,VGND,li1,273.0100,334.5600,0.000035
_4652_,VGND,li1,270.7100,334.5600,0.000035
_4651_,VGND,li1,268.4100,334.5600,0.000035
_4650_,VGND,li1,253.6900,340.0000,0.000016
_4649_,VGND,li1,247.9400,340.0000,0.000015
_4648_,VGND,li1,244.0300,340.0000,0.000015
_4647_,VGND,li1,247.2500,340.0000,0.000015
_4646_,VGND,li1,251.3900,340.0000,0.000016
_4645_,VGND,li1,140.5300,312.8000,0.000087
_4644_,VGND,li1,147.4300,312.8000,0.000089
_4643_,VGND,li1,152.0300,323.6800,0.000065
_4642_,VGND,li1,149.5000,318.2400,0.000071
_4641_,VGND,li1,156.8600,318.2400,0.000071
_4640_,VGND,li1,158.0100,323.6800,0.000065
_4639_,VGND,li1,158.7000,323.6800,0.000065
_4638_,VGND,li1,161.4600,323.6800,0.000065
_4637_,VGND,li1,164.6800,323.6800,0.000064
_4636_,VGND,li1,162.3800,334.5600,0.000054
_4635_,VGND,li1,165.6000,334.5600,0.000053
_4634_,VGND,li1,173.1900,334.5600,0.000050
_4633_,VGND,li1,166.2900,334.5600,0.000053
_4632_,VGND,li1,170.6600,334.5600,0.000051
_4631_,VGND,li1,172.9600,334.5600,0.000050
_4630_,VGND,li1,175.2600,334.5600,0.000049
_4629_,VGND,li1,175.0300,334.5600,0.000049
_4628_,VGND,li1,188.1400,334.5600,0.000041
_4627_,VGND,li1,190.6700,334.5600,0.000039
_4626_,VGND,li1,190.4400,334.5600,0.000039
_4625_,VGND,li1,184.9200,334.5600,0.000043
_4624_,VGND,li1,187.9100,334.5600,0.000041
_4623_,VGND,li1,180.0900,334.5600,0.000045
_4622_,VGND,li1,184.4600,334.5600,0.000043
_4621_,VGND,li1,179.4000,340.0000,0.000015
_4620_,VGND,li1,180.3200,345.4400,0.000017
_4619_,VGND,li1,184.0000,345.4400,0.000016
_4618_,VGND,li1,184.9200,345.4400,0.000016
_4617_,VGND,li1,189.0600,345.4400,0.000015
_4616_,VGND,li1,191.3600,345.4400,0.000014
_4615_,VGND,li1,195.5000,345.4400,0.000012
_4614_,VGND,li1,197.8000,345.4400,0.000011
_4613_,VGND,li1,201.7100,345.4400,0.000010
_4612_,VGND,li1,198.9500,345.4400,0.000011
_4611_,VGND,li1,195.2700,340.0000,0.000011
_4610_,VGND,li1,200.7900,340.0000,0.000010
_4609_,VGND,li1,197.5700,356.3200,0.000433
_4608_,VGND,li1,186.5300,350.8800,0.000007
_4607_,VGND,li1,178.9400,345.4400,0.000017
_4606_,VGND,li1,170.2000,323.6800,0.000062
_4605_,VGND,li1,170.8900,329.1200,0.000034
_4604_,VGND,li1,167.4400,307.3600,0.000101
_4603_,VGND,li1,171.1200,307.3600,0.000102
_4602_,VGND,li1,171.1200,301.9200,0.000061
_4601_,VGND,li1,167.4400,301.9200,0.000060
_4600_,VGND,li1,171.1200,296.4800,0.000058
_4599_,VGND,li1,173.4200,296.4800,0.000059
_4598_,VGND,li1,158.7000,296.4800,0.000054
_4597_,VGND,li1,178.0200,296.4800,0.000060
_4596_,VGND,li1,175.7200,296.4800,0.000060
_4595_,VGND,li1,180.0900,296.4800,0.000061
_4594_,VGND,li1,173.6500,285.6000,0.000035
_4593_,VGND,li1,174.5700,291.0400,0.000041
_4592_,VGND,li1,164.9100,301.9200,0.000060
_4591_,VGND,li1,147.4300,301.9200,0.000057
_4590_,VGND,li1,164.4500,340.0000,0.000018
_4589_,VGND,li1,163.9900,345.4400,0.000021
_4588_,VGND,li1,216.4300,350.8800,0.000003
_4587_,VGND,li1,212.9800,350.8800,0.000003
_4586_,VGND,li1,218.2700,350.8800,0.000003
_4585_,VGND,li1,215.5100,350.8800,0.000003
_4584_,VGND,li1,218.7300,356.3200,0.000256
_4583_,VGND,li1,225.8600,345.4400,0.000005
_4582_,VGND,li1,223.3300,350.8800,0.000003
_4581_,VGND,li1,229.7700,350.8800,0.000003
_4580_,VGND,li1,158.4700,312.8000,0.000088
_4579_,VGND,li1,152.4900,312.8000,0.000089
_4578_,VGND,li1,130.8700,318.2400,0.000063
_4577_,VGND,li1,149.2700,323.6800,0.000065
_4576_,VGND,li1,152.0300,323.6800,0.000065
_4575_,VGND,li1,136.6200,329.1200,0.000037
_4574_,VGND,li1,142.3700,323.6800,0.000063
_4573_,VGND,li1,144.9000,323.6800,0.000064
_4572_,VGND,li1,144.2100,329.1200,0.000036
_4571_,VGND,li1,145.3600,334.5600,0.000055
_4570_,VGND,li1,147.6600,334.5600,0.000055
_4569_,VGND,li1,126.5000,334.5600,0.000049
_4568_,VGND,li1,151.1100,334.5600,0.000055
_4567_,VGND,li1,147.2000,334.5600,0.000055
_4566_,VGND,li1,152.7200,334.5600,0.000055
_4565_,VGND,li1,157.7800,334.5600,0.000055
_4564_,VGND,li1,155.0200,334.5600,0.000055
_4563_,VGND,li1,160.3100,334.5600,0.000054
_4562_,VGND,li1,156.4000,345.4400,0.000022
_4561_,VGND,li1,158.7000,345.4400,0.000022
_4560_,VGND,li1,161.4600,340.0000,0.000018
_4559_,VGND,li1,161.9200,340.0000,0.000018
_4558_,VGND,li1,162.1500,345.4400,0.000021
_4557_,VGND,li1,155.7100,350.8800,0.000009
_4556_,VGND,li1,174.1100,345.4400,0.000019
_4555_,VGND,li1,176.4100,350.8800,0.000008
_4554_,VGND,li1,178.9400,350.8800,0.000007
_4553_,VGND,li1,176.6400,350.8800,0.000008
_4552_,VGND,li1,183.5400,350.8800,0.000007
_4551_,VGND,li1,182.1600,356.3200,0.000493
_4550_,VGND,li1,185.1500,356.3200,0.000483
_4549_,VGND,li1,188.8300,356.3200,0.000475
_4548_,VGND,li1,172.2700,356.3200,0.000501
_4547_,VGND,li1,160.5400,307.3600,0.000097
_4546_,VGND,li1,164.4500,307.3600,0.000099
_4545_,VGND,li1,152.7200,307.3600,0.000093
_4544_,VGND,li1,155.9400,307.3600,0.000094
_4543_,VGND,li1,150.6500,301.9200,0.000058
_4542_,VGND,li1,153.4100,301.9200,0.000058
_4541_,VGND,li1,148.5800,296.4800,0.000051
_4540_,VGND,li1,148.1200,296.4800,0.000051
_4539_,VGND,li1,149.2700,291.0400,0.000040
_4538_,VGND,li1,140.7600,296.4800,0.000049
_4537_,VGND,li1,157.3200,296.4800,0.000054
_4536_,VGND,li1,155.0200,296.4800,0.000054
_4535_,VGND,li1,158.0100,291.0400,0.000041
_4534_,VGND,li1,161.6900,296.4800,0.000056
_4533_,VGND,li1,152.4900,296.4800,0.000053
_4532_,VGND,li1,140.5300,301.9200,0.000055
_4531_,VGND,li1,145.1300,345.4400,0.000023
_4530_,VGND,li1,203.0900,350.8800,0.000004
_4529_,VGND,li1,203.7800,356.3200,0.000380
_4528_,VGND,li1,196.6500,350.8800,0.000005
_4527_,VGND,li1,200.7900,356.3200,0.000412
_4526_,VGND,li1,205.3900,350.8800,0.000004
_4525_,VGND,li1,140.5300,323.6800,0.000063
_4524_,VGND,li1,146.7400,307.3600,0.000089
_4523_,VGND,li1,133.8600,312.8000,0.000084
_4522_,VGND,li1,132.0200,312.8000,0.000083
_4521_,VGND,li1,133.6300,318.2400,0.000065
_4520_,VGND,li1,131.5600,323.6800,0.000058
_4519_,VGND,li1,113.6200,312.8000,0.000070
_4518_,VGND,li1,128.1100,323.6800,0.000057
_4517_,VGND,li1,134.7800,323.6800,0.000060
_4516_,VGND,li1,132.0200,329.1200,0.000036
_4515_,VGND,li1,134.0900,329.1200,0.000036
_4514_,VGND,li1,134.7800,329.1200,0.000037
_4513_,VGND,li1,132.7100,329.1200,0.000036
_4512_,VGND,li1,132.2500,334.5600,0.000051
_4511_,VGND,li1,134.7800,340.0000,0.000020
_4510_,VGND,li1,130.6400,340.0000,0.000020
_4509_,VGND,li1,132.7100,340.0000,0.000020
_4508_,VGND,li1,134.0900,334.5600,0.000052
_4507_,VGND,li1,138.4600,334.5600,0.000053
_4506_,VGND,li1,141.6800,334.5600,0.000054
_4505_,VGND,li1,140.7600,340.0000,0.000020
_4504_,VGND,li1,143.0600,340.0000,0.000020
_4503_,VGND,li1,142.6000,345.4400,0.000023
_4502_,VGND,li1,141.6800,345.4400,0.000023
_4501_,VGND,li1,134.0900,345.4400,0.000023
_4500_,VGND,li1,136.8500,345.4400,0.000023
_4499_,VGND,li1,135.4700,356.3200,0.000430
_4498_,VGND,li1,138.6900,356.3200,0.000437
_4497_,VGND,li1,156.6300,356.3200,0.000487
_4496_,VGND,li1,162.1500,350.8800,0.000009
_4495_,VGND,li1,158.0100,350.8800,0.000009
_4494_,VGND,li1,161.6900,356.3200,0.000499
_4493_,VGND,li1,173.8800,350.8800,0.000008
_4492_,VGND,li1,170.8900,356.3200,0.000501
_4491_,VGND,li1,170.8900,350.8800,0.000008
_4490_,VGND,li1,163.0700,350.8800,0.000008
_4489_,VGND,li1,147.4300,356.3200,0.000468
_4488_,VGND,li1,140.7600,318.2400,0.000067
_4487_,VGND,li1,140.5300,318.2400,0.000067
_4486_,VGND,li1,138.4600,312.8000,0.000086
_4485_,VGND,li1,140.7600,312.8000,0.000087
_4484_,VGND,li1,139.1500,307.3600,0.000084
_4483_,VGND,li1,141.9100,307.3600,0.000086
_4482_,VGND,li1,136.1600,301.9200,0.000054
_4481_,VGND,li1,136.6200,301.9200,0.000054
_4480_,VGND,li1,138.6900,301.9200,0.000055
_4479_,VGND,li1,126.9600,301.9200,0.000052
_4478_,VGND,li1,138.4600,296.4800,0.000048
_4477_,VGND,li1,137.5400,296.4800,0.000048
_4476_,VGND,li1,145.1300,296.4800,0.000051
_4475_,VGND,li1,136.8500,291.0400,0.000039
_4474_,VGND,li1,135.0100,296.4800,0.000047
_4473_,VGND,li1,123.0500,307.3600,0.000070
_4472_,VGND,li1,152.4900,345.4400,0.000022
_4471_,VGND,li1,170.8900,345.4400,0.000019
_4470_,VGND,li1,150.4200,345.4400,0.000023
_4469_,VGND,li1,126.2700,329.1200,0.000035
_4468_,VGND,li1,129.0300,312.8000,0.000081
_4467_,VGND,li1,119.3700,312.8000,0.000074
_4466_,VGND,li1,109.9400,307.3600,0.000060
_4465_,VGND,li1,116.1500,312.8000,0.000072
_4464_,VGND,li1,111.7800,318.2400,0.000051
_4463_,VGND,li1,114.3100,318.2400,0.000053
_4462_,VGND,li1,115.4600,323.6800,0.000050
_4461_,VGND,li1,113.3900,323.6800,0.000047
_4460_,VGND,li1,113.6200,323.6800,0.000047
_4459_,VGND,li1,118.2200,329.1200,0.000033
_4458_,VGND,li1,115.0000,329.1200,0.000032
_4457_,VGND,li1,115.4600,334.5600,0.000044
_4456_,VGND,li1,116.1500,334.5600,0.000044
_4455_,VGND,li1,120.7500,334.5600,0.000047
_4454_,VGND,li1,123.5100,334.5600,0.000048
_4453_,VGND,li1,128.5700,340.0000,0.000020
_4452_,VGND,li1,119.6000,340.0000,0.000019
_4451_,VGND,li1,120.5200,345.4400,0.000022
_4450_,VGND,li1,126.9600,345.4400,0.000022
_4449_,VGND,li1,124.8900,345.4400,0.000022
_4448_,VGND,li1,123.5100,329.1200,0.000035
_4447_,VGND,li1,120.7500,329.1200,0.000034
_4446_,VGND,li1,120.9800,323.6800,0.000053
_4445_,VGND,li1,123.2800,323.6800,0.000054
_4444_,VGND,li1,123.0500,318.2400,0.000058
_4443_,VGND,li1,125.8100,318.2400,0.000060
_4442_,VGND,li1,126.0400,307.3600,0.000073
_4441_,VGND,li1,120.5200,307.3600,0.000068
_4440_,VGND,li1,123.5100,307.3600,0.000070
_4439_,VGND,li1,91.0800,301.9200,0.000033
_4438_,VGND,li1,125.1200,296.4800,0.000043
_4437_,VGND,li1,123.7400,301.9200,0.000051
_4436_,VGND,li1,127.6500,296.4800,0.000044
_4435_,VGND,li1,131.7900,296.4800,0.000046
_4434_,VGND,li1,120.7500,301.9200,0.000050
_4433_,VGND,li1,95.4500,329.1200,0.000025
_4432_,VGND,li1,127.1900,345.4400,0.000022
_4431_,VGND,li1,129.9500,350.8800,0.000008
_4430_,VGND,li1,128.1100,350.8800,0.000008
_4429_,VGND,li1,127.1900,356.3200,0.000399
_4428_,VGND,li1,135.9300,350.8800,0.000008
_4427_,VGND,li1,120.2900,356.3200,0.000369
_4426_,VGND,li1,151.1100,350.8800,0.000009
_4425_,VGND,li1,149.7300,345.4400,0.000023
_4424_,VGND,li1,147.6600,350.8800,0.000009
_4423_,VGND,li1,145.1300,356.3200,0.000460
_4422_,VGND,li1,145.1300,350.8800,0.000009
_4421_,VGND,li1,103.5000,345.4400,0.000018
_4420_,VGND,li1,116.6100,301.9200,0.000048
_4419_,VGND,li1,112.0100,301.9200,0.000046
_4418_,VGND,li1,106.2600,301.9200,0.000043
_4417_,VGND,li1,112.4700,307.3600,0.000062
_4416_,VGND,li1,108.3300,312.8000,0.000065
_4415_,VGND,li1,110.1700,312.8000,0.000067
_4414_,VGND,li1,103.7300,323.6800,0.000041
_4413_,VGND,li1,106.7200,323.6800,0.000044
_4412_,VGND,li1,95.4500,334.5600,0.000033
_4411_,VGND,li1,104.1900,329.1200,0.000028
_4410_,VGND,li1,106.9500,329.1200,0.000029
_4409_,VGND,li1,106.4900,334.5600,0.000040
_4408_,VGND,li1,112.0100,334.5600,0.000043
_4407_,VGND,li1,112.4700,340.0000,0.000018
_4406_,VGND,li1,108.3300,345.4400,0.000019
_4405_,VGND,li1,106.0300,340.0000,0.000017
_4404_,VGND,li1,100.9700,345.4400,0.000017
_4403_,VGND,li1,94.9900,345.4400,0.000015
_4402_,VGND,li1,98.4400,329.1200,0.000026
_4401_,VGND,li1,93.8400,323.6800,0.000034
_4400_,VGND,li1,96.3700,323.6800,0.000036
_4399_,VGND,li1,86.0200,329.1200,0.000020
_4398_,VGND,li1,95.9100,318.2400,0.000040
_4397_,VGND,li1,93.1500,318.2400,0.000037
_4396_,VGND,li1,94.5300,301.9200,0.000035
_4395_,VGND,li1,90.3900,318.2400,0.000035
_4394_,VGND,li1,97.2900,345.4400,0.000016
_4393_,VGND,li1,88.5500,340.0000,0.000013
_4392_,VGND,li1,115.2300,350.8800,0.000007
_4391_,VGND,li1,116.6100,350.8800,0.000007
_4390_,VGND,li1,113.3900,350.8800,0.000007
_4389_,VGND,li1,110.6300,356.3200,0.000321
_4388_,VGND,li1,116.6100,356.3200,0.000346
_4387_,VGND,li1,120.0600,350.8800,0.000007
_4386_,VGND,li1,123.5100,356.3200,0.000379
_4385_,VGND,li1,112.9300,356.3200,0.000333
_4384_,VGND,li1,113.8500,296.4800,0.000038
_4383_,VGND,li1,108.3300,296.4800,0.000036
_4382_,VGND,li1,101.2000,291.0400,0.000032
_4381_,VGND,li1,106.0300,301.9200,0.000043
_4380_,VGND,li1,108.3300,301.9200,0.000044
_4379_,VGND,li1,103.7300,301.9200,0.000041
_4378_,VGND,li1,100.5100,312.8000,0.000057
_4377_,VGND,li1,105.1100,312.8000,0.000061
_4376_,VGND,li1,102.8100,312.8000,0.000060
_4375_,VGND,li1,87.8600,312.8000,0.000043
_4374_,VGND,li1,100.0500,318.2400,0.000043
_4373_,VGND,li1,102.8100,329.1200,0.000028
_4372_,VGND,li1,100.5100,329.1200,0.000027
_4371_,VGND,li1,100.2800,334.5600,0.000036
_4370_,VGND,li1,104.6500,334.5600,0.000039
_4369_,VGND,li1,102.8100,334.5600,0.000038
_4368_,VGND,li1,93.1500,334.5600,0.000031
_4367_,VGND,li1,94.5300,340.0000,0.000014
_4366_,VGND,li1,87.4000,340.0000,0.000012
_4365_,VGND,li1,89.7000,340.0000,0.000013
_4364_,VGND,li1,83.7200,318.2400,0.000030
_4363_,VGND,li1,86.7100,340.0000,0.000012
_4362_,VGND,li1,83.9500,340.0000,0.000011
_4361_,VGND,li1,80.0400,340.0000,0.000010
_4360_,VGND,li1,82.3400,340.0000,0.000011
_4359_,VGND,li1,73.1400,329.1200,0.000014
_4358_,VGND,li1,86.4800,329.1200,0.000020
_4357_,VGND,li1,83.7200,334.5600,0.000025
_4356_,VGND,li1,89.0100,329.1200,0.000022
_4355_,VGND,li1,83.4900,329.1200,0.000019
_4354_,VGND,li1,81.6500,329.1200,0.000017
_4353_,VGND,li1,104.1900,350.8800,0.000006
_4352_,VGND,li1,106.4900,350.8800,0.000006
_4351_,VGND,li1,103.0400,350.8800,0.000006
_4350_,VGND,li1,122.1300,291.0400,0.000037
_4349_,VGND,li1,106.4900,291.0400,0.000034
_4348_,VGND,li1,78.2000,291.0400,0.000021
_4347_,VGND,li1,98.6700,291.0400,0.000031
_4346_,VGND,li1,99.1300,291.0400,0.000031
_4345_,VGND,li1,96.3700,291.0400,0.000030
_4344_,VGND,li1,95.9100,296.4800,0.000029
_4343_,VGND,li1,97.7500,301.9200,0.000036
_4342_,VGND,li1,86.2500,301.9200,0.000029
_4341_,VGND,li1,95.9100,307.3600,0.000047
_4340_,VGND,li1,97.7500,312.8000,0.000053
_4339_,VGND,li1,93.6100,312.8000,0.000049
_4338_,VGND,li1,82.1100,307.3600,0.000033
_4337_,VGND,li1,83.4900,312.8000,0.000039
_4336_,VGND,li1,76.5900,307.3600,0.000028
_4335_,VGND,li1,85.3300,312.8000,0.000041
_4334_,VGND,li1,82.3400,318.2400,0.000028
_4333_,VGND,li1,86.2500,318.2400,0.000032
_4332_,VGND,li1,77.7400,318.2400,0.000024
_4331_,VGND,li1,80.2700,318.2400,0.000026
_4330_,VGND,li1,74.5200,318.2400,0.000022
_4329_,VGND,li1,70.8400,329.1200,0.000012
_4328_,VGND,li1,75.6700,329.1200,0.000015
_4327_,VGND,li1,72.2200,329.1200,0.000012
_4326_,VGND,li1,72.4500,334.5600,0.000017
_4325_,VGND,li1,77.5100,329.1200,0.000016
_4324_,VGND,li1,88.0900,318.2400,0.000033
_4323_,VGND,li1,96.8300,307.3600,0.000047
_4322_,VGND,li1,81.1900,291.0400,0.000022
_4321_,VGND,li1,75.9000,291.0400,0.000019
_4320_,VGND,li1,84.1800,291.0400,0.000024
_4319_,VGND,li1,81.1900,285.6000,0.000016
_4318_,VGND,li1,80.2700,291.0400,0.000022
_4317_,VGND,li1,89.4700,291.0400,0.000027
_4316_,VGND,li1,92.4600,291.0400,0.000028
_4315_,VGND,li1,67.1600,291.0400,0.000014
_4314_,VGND,li1,87.6300,296.4800,0.000023
_4313_,VGND,li1,81.1900,301.9200,0.000025
_4312_,VGND,li1,82.5700,296.4800,0.000020
_4311_,VGND,li1,76.1300,301.9200,0.000022
_4310_,VGND,li1,78.4300,301.9200,0.000023
_4309_,VGND,li1,73.8300,307.3600,0.000025
_4308_,VGND,li1,71.3000,307.3600,0.000022
_4307_,VGND,li1,72.9100,307.3600,0.000022
_4306_,VGND,li1,72.6800,312.8000,0.000026
_4305_,VGND,li1,72.2200,312.8000,0.000026
_4304_,VGND,li1,71.9900,318.2400,0.000020
_4303_,VGND,li1,76.5900,318.2400,0.000024
_4302_,VGND,li1,75.2100,318.2400,0.000022
_4301_,VGND,li1,57.2700,285.6000,0.000007
_4300_,VGND,li1,54.5100,285.6000,0.000007
_4299_,VGND,li1,57.7300,280.1600,0.000005
_4298_,VGND,li1,61.4100,285.6000,0.000007
_4297_,VGND,li1,60.0300,285.6000,0.000007
_4296_,VGND,li1,72.4500,285.6000,0.000012
_4295_,VGND,li1,70.6100,285.6000,0.000012
_4294_,VGND,li1,74.7500,285.6000,0.000013
_4293_,VGND,li1,70.1500,291.0400,0.000016
_4292_,VGND,li1,64.1700,291.0400,0.000013
_4291_,VGND,li1,61.8700,291.0400,0.000011
_4290_,VGND,li1,63.7100,301.9200,0.000012
_4289_,VGND,li1,73.3700,301.9200,0.000018
_4288_,VGND,li1,66.9300,301.9200,0.000013
_4287_,VGND,li1,69.6900,301.9200,0.000016
_4286_,VGND,li1,67.3900,307.3600,0.000018
_4285_,VGND,li1,67.6200,301.9200,0.000015
_4284_,VGND,li1,58.1900,274.7200,0.000003
_4283_,VGND,li1,61.1800,274.7200,0.000004
_4282_,VGND,li1,63.2500,274.7200,0.000005
_4281_,VGND,li1,67.8500,280.1600,0.000007
_4280_,VGND,li1,68.7700,285.6000,0.000010
_4279_,VGND,li1,64.4000,285.6000,0.000008
_4278_,VGND,li1,64.1700,274.7200,0.000005
_4277_,VGND,li1,66.9300,285.6000,0.000009
_4276_,VGND,li1,60.9500,236.6400,0.000008
_4275_,VGND,li1,62.1000,236.6400,0.000010
_4274_,VGND,li1,62.3300,263.8400,0.000004
_4273_,VGND,li1,54.9700,247.5200,0.000003
_4272_,VGND,li1,54.5100,204.0000,0.000010
_4271_,VGND,li1,56.8100,204.0000,0.000010
_4270_,VGND,li1,76.5900,209.4400,0.000015
_4269_,VGND,li1,96.3700,209.4400,0.000024
_4268_,VGND,li1,100.0500,209.4400,0.000026
_4267_,VGND,li1,101.8900,204.0000,0.000045
_4266_,VGND,li1,71.9900,209.4400,0.000012
_4265_,VGND,li1,103.7300,204.0000,0.000047
_4264_,VGND,li1,107.1800,204.0000,0.000048
_4263_,VGND,li1,102.3500,198.5600,0.000022
_4262_,VGND,li1,62.5600,209.4400,0.000007
_4261_,VGND,li1,62.1000,204.0000,0.000011
_4260_,VGND,li1,68.3100,204.0000,0.000017
_4259_,VGND,li1,69.4600,204.0000,0.000017
_4258_,VGND,li1,72.2200,204.0000,0.000021
_4257_,VGND,li1,67.6200,193.1200,0.000014
_4256_,VGND,li1,63.7100,204.0000,0.000013
_4255_,VGND,li1,59.5700,204.0000,0.000010
_4254_,VGND,li1,61.4100,204.0000,0.000011
_4253_,VGND,li1,64.4000,198.5600,0.000006
_4252_,VGND,li1,76.8200,198.5600,0.000012
_4251_,VGND,li1,85.5600,209.4400,0.000019
_4250_,VGND,li1,82.8000,204.0000,0.000030
_4249_,VGND,li1,81.6500,193.1200,0.000023
_4248_,VGND,li1,83.4900,187.6800,0.000026
_4247_,VGND,li1,73.3700,187.6800,0.000018
_4246_,VGND,li1,76.1300,193.1200,0.000019
_4245_,VGND,li1,73.6000,193.1200,0.000017
_4244_,VGND,li1,70.6100,193.1200,0.000016
_4243_,VGND,li1,72.9100,193.1200,0.000017
_4242_,VGND,li1,70.1500,193.1200,0.000016
_4241_,VGND,li1,61.8700,193.1200,0.000010
_4240_,VGND,li1,54.9700,193.1200,0.000008
_4239_,VGND,li1,64.4000,187.6800,0.000012
_4238_,VGND,li1,68.0800,182.2400,0.000009
_4237_,VGND,li1,58.4200,193.1200,0.000008
_4236_,VGND,li1,55.8900,198.5600,0.000005
_4235_,VGND,li1,55.6600,187.6800,0.000008
_4234_,VGND,li1,66.9300,198.5600,0.000008
_4233_,VGND,li1,51.9800,193.1200,0.000008
_4232_,VGND,li1,65.0900,193.1200,0.000011
_4231_,VGND,li1,116.6100,187.6800,0.000044
_4230_,VGND,li1,115.0000,209.4400,0.000033
_4229_,VGND,li1,114.0800,198.5600,0.000027
_4228_,VGND,li1,110.6300,198.5600,0.000025
_4227_,VGND,li1,110.6300,193.1200,0.000041
_4226_,VGND,li1,105.5700,193.1200,0.000038
_4225_,VGND,li1,101.6600,187.6800,0.000037
_4224_,VGND,li1,67.1600,187.6800,0.000015
_4223_,VGND,li1,58.4200,187.6800,0.000008
_4222_,VGND,li1,57.2700,182.2400,0.000006
_4221_,VGND,li1,67.1600,182.2400,0.000009
_4220_,VGND,li1,63.9400,182.2400,0.000008
_4219_,VGND,li1,63.7100,165.9200,0.000008
_4218_,VGND,li1,57.9600,176.8000,0.000004
_4217_,VGND,li1,54.9700,176.8000,0.000004
_4216_,VGND,li1,54.7400,171.3600,0.000003
_4215_,VGND,li1,53.5900,187.6800,0.000009
_4214_,VGND,li1,50.3700,182.2400,0.000006
_4213_,VGND,li1,51.7500,187.6800,0.000009
_4212_,VGND,li1,50.3700,187.6800,0.000009
_4211_,VGND,li1,145.5900,171.3600,0.000018
_4210_,VGND,li1,143.5200,214.8800,0.000046
_4209_,VGND,li1,138.4600,214.8800,0.000045
_4208_,VGND,li1,135.4700,198.5600,0.000033
_4207_,VGND,li1,135.9300,193.1200,0.000055
_4206_,VGND,li1,130.4100,182.2400,0.000036
_4205_,VGND,li1,62.1000,171.3600,0.000003
_4204_,VGND,li1,56.1200,165.9200,0.000006
_4203_,VGND,li1,54.7400,171.3600,0.000003
_4202_,VGND,li1,59.1100,165.9200,0.000006
_4201_,VGND,li1,59.3400,165.9200,0.000006
_4200_,VGND,li1,61.1800,165.9200,0.000007
_4199_,VGND,li1,80.7300,165.9200,0.000016
_4198_,VGND,li1,81.4200,160.4800,0.000007
_4197_,VGND,li1,83.4900,160.4800,0.000007
_4196_,VGND,li1,84.1800,165.9200,0.000017
_4195_,VGND,li1,60.2600,171.3600,0.000003
_4194_,VGND,li1,58.4200,171.3600,0.000003
_4193_,VGND,li1,70.1500,171.3600,0.000005
_4192_,VGND,li1,54.9700,165.9200,0.000006
_4191_,VGND,li1,51.7500,165.9200,0.000006
_4190_,VGND,li1,56.8100,165.9200,0.000006
_4189_,VGND,li1,95.9100,193.1200,0.000032
_4188_,VGND,li1,94.0700,209.4400,0.000023
_4187_,VGND,li1,91.7700,209.4400,0.000022
_4186_,VGND,li1,98.4400,198.5600,0.000021
_4185_,VGND,li1,98.2100,193.1200,0.000034
_4184_,VGND,li1,103.2700,198.5600,0.000022
_4183_,VGND,li1,109.7100,193.1200,0.000041
_4182_,VGND,li1,106.2600,187.6800,0.000039
_4181_,VGND,li1,73.3700,171.3600,0.000006
_4180_,VGND,li1,72.6800,165.9200,0.000012
